CustomerID,FullName,Gender,Region,CustomerSegment,SignupDate
C11789,Kari Lloyd,Female,Online-only,Returning,2026-02-12
C11790,Grant Miller,Male,West,Returning,2023-04-02
C11791,Timothy Moore,Male,Northeast,Returning,2024-08-27
C11792,Victoria Townsend,Non-binary,Online-only,Returning,2023-08-16
C11793,Jeremiah Walsh,Male,Online-only,New,2023-07-07
C11794,Jessica Reed,Non-binary,Southeast,Returning,2025-03-28
C11795,Nicole Wilson,Female,Midwest,New,2023-05-05
C11796,Raymond Turner,Non-binary,West,Loyalty,2025-08-27
C11797,Nicole Patel,Female,Northeast,New,2024-03-10
C11798,Michele Wells,Female,Southeast,Returning,2023-04-02
C11799,Monica Smith,Non-binary,West,Returning,2026-05-18
C11800,Jerry Gregory,Male,Northeast,New,2026-07-08
C11801,Melanie Williams,Female,West,Returning,2026-05-04
C11802,Marcia Blanchard,Female,Southeast,New,2024-05-25
C11803,Thomas Garrison,Male,Southeast,Loyalty,2024-01-05
C11804,Debra Garcia,Female,Northeast,Returning,2025-04-15
C11805,Jeanne Mejia,Female,Southeast,New,2025-08-31
C11806,Nicholas Chapman,Male,Online-only,Returning,2023-06-14
C11807,Gail Vaughn,Female,West,Loyalty,2023-05-23
C11808,Joshua Chambers,Male,Northeast,Loyalty,2025-12-30
C11809,Alexander Davis,Non-binary,Southeast,Returning,2023-02-01
C11810,Jill Robinson,Female,West,Loyalty,2023-10-21
C11811,Corey Johnson,Male,Northeast,New,2023-01-15
C11812,Todd Douglas,Male,West,Returning,2026-01-04
C11813,Tiffany Little,Female,Southeast,New,2025-07-02
C11814,David Gates,Non-binary,Online-only,Returning,2023-03-11
C11815,Mary Yoder,Female,Northeast,Loyalty,2024-12-07
C11816,Tracy Kemp,Female,Northeast,Loyalty,2025-06-14
C11817,David Owens,Male,Southeast,New,2026-05-31
C11818,Margaret Livingston,Female,Midwest,Loyalty,2023-10-11
C11819,Jessica Berger,Female,Southeast,New,2025-10-01
C11820,Erica Martin,Female,Northeast,Returning,2022-12-20
C11821,Kimberly Reyes,Non-binary,Northeast,Returning,2024-01-01
C11822,Brian Sosa,Non-binary,Southeast,New,2023-09-24
C11823,Jessica Vasquez,Female,Midwest,New,2026-05-20
C11824,Lisa White,Female,West,Returning,2024-08-21
C11825,Charles Mack,Male,Northeast,New,2023-07-18
C11826,Maria Gaines,Female,Northeast,New,2025-07-13
C11827,Brian Jones,Male,Southeast,Returning,2024-12-15
C11828,John Griffin,Non-binary,West,Returning,2026-04-03
C11829,Charles Bowman,Male,West,Returning,2026-05-27
C11830,Matthew Adams,Male,West,Returning,2025-06-21
C11831,Rebecca Andrews,Non-binary,Northeast,Loyalty,2024-09-24
C11832,Todd Henry,Male,Midwest,New,2024-05-31
C11833,Ryan Norman,Male,Northeast,Returning,2025-10-23
C11834,Joshua Smith,Male,Midwest,Loyalty,2026-06-27
C11835,Robert Olson,Male,Online-only,Returning,2024-12-09
C11836,Taylor Howard,Female,Southeast,Returning,2025-05-25
C11837,Jennifer Chen,Female,West,Loyalty,2026-07-03
C11838,Brandon Nichols,Male,Midwest,New,2026-07-06
C11839,Angela Stevens,Female,Southeast,Returning,2025-09-26
C11840,Matthew Thompson,Male,Southeast,Returning,2022-10-30
C11841,Patrick Lee,Non-binary,Northeast,New,2025-06-14
C11842,Stephanie Mccoy,Female,Southeast,Returning,2024-02-09
C11843,Angela Chen,Female,Midwest,Returning,2025-08-11
C11844,Charles Lee,Male,Southeast,New,2025-07-19
C11845,Kevin Burns,Male,Online-only,Returning,2022-12-03
C11846,Kimberly Parker,Female,Northeast,Returning,2024-10-21
C11847,Roy Cole,Male,West,Returning,2026-08-26
C11848,Amanda Brown,Female,Midwest,New,2025-10-27
C11849,Amanda Wilson,Female,West,Returning,2025-11-24
C11850,Michael Ellis,Male,Northeast,Returning,2025-05-19
C11851,Shelly Hernandez,Female,Midwest,Loyalty,2024-12-26
C11852,Tim Johnson,Male,Southeast,Returning,2023-03-28
C11853,Desiree Ruiz,Non-binary,Northeast,Loyalty,2026-05-05
C11854,Angel Haynes,Male,Southeast,Returning,2023-03-12
C11855,Carrie Williams,Female,Northeast,Loyalty,2023-11-25
C11856,Laura Bryant,Non-binary,Online-only,Returning,2023-05-10
C11857,Leslie Meyers,Female,West,Returning,2023-02-05
C11858,Jonathan Lloyd,Male,Midwest,Returning,2023-07-22
C11859,Linda Simmons,Non-binary,Midwest,New,2025-11-30
C11860,Vickie Gregory,Female,Southeast,Loyalty,2023-12-20
C11861,Vanessa Johnston,Female,Online-only,Loyalty,2023-03-22
C11862,Sara Mcguire,Female,Online-only,Returning,2025-09-22
C11863,Brittany Rogers,Non-binary,Online-only,Returning,2023-02-26
C11864,Charles Perry,Male,Online-only,New,2025-06-15
C11865,Angela Gonzales,Non-binary,Online-only,New,2026-05-16
C11866,Billy Garcia,Non-binary,West,Returning,2026-01-22
C11867,Lisa Strickland,Female,Online-only,New,2022-09-25
C11868,Tony Smith,Non-binary,Southeast,Returning,2023-05-22
C11869,Brandon Pearson,Male,Southeast,Returning,2026-03-20
C11870,Jason Aguirre,Male,West,Returning,2025-10-04
C11871,Michael Harris,Male,Midwest,Loyalty,2025-03-25
C11872,Kelly Jenkins,Female,West,New,2026-06-03
C11873,Leroy Johnson,Male,Northeast,New,2023-05-23
C11874,Kathryn Clements,Female,Northeast,Loyalty,2025-03-06
C11875,Richard Bailey,Male,Online-only,New,2022-09-09
C11876,David Wilson,Male,West,Returning,2024-10-16
C11877,Brendan Cox,Male,Online-only,Returning,2025-09-18
C11878,Joshua Robinson,Male,West,Returning,2025-10-01
C11879,Matthew Hill,Male,Midwest,Returning,2023-06-12
C11880,Rebecca Jennings,Female,Southeast,Returning,2026-07-18
C11881,Kara Thompson,Female,Midwest,Loyalty,2025-05-08
C11882,Andrew Newman,Male,West,New,2023-10-24
C11883,Ryan Cook,Non-binary,Midwest,New,2025-11-21
C11884,Olivia Williams,Female,Midwest,Returning,2025-08-19
C11885,Tammy Thompson,Female,Midwest,Loyalty,2025-10-23
C11886,Karina Wilson,Female,Northeast,Returning,2026-04-01
C11887,Mikayla Watkins,Female,Midwest,New,2023-12-22
C11888,James Rhodes,Non-binary,Northeast,Returning,2023-12-22
C11889,Peggy Nguyen,Female,West,Returning,2023-01-24
C11890,Joan Kane,Non-binary,Southeast,New,2024-03-04
C11891,Connie Ruiz,Female,Midwest,New,2024-08-10
C11892,Steve Thomas,Male,Midwest,Returning,2026-05-19
C11893,Jordan Hughes,Female,Midwest,Loyalty,2023-03-21
C11894,Michelle Chen,Female,Southeast,New,2026-07-28
C11895,James Martinez,Non-binary,West,Returning,2025-06-09
C11896,Brian Taylor,Non-binary,Southeast,Returning,2026-01-28
C11897,Stephen Jackson,Non-binary,Northeast,New,2024-01-17
C11898,Stacey Munoz,Female,West,Returning,2025-10-29
C11899,Margaret Carr,Female,Midwest,New,2023-05-09
C11900,Tracy Wyatt,Female,Online-only,New,2023-01-07
C11901,Scott Burns,Male,West,New,2026-08-26
C11902,Leslie Hood,Female,Northeast,New,2023-10-15
C11903,Nicholas Fitzgerald,Male,Online-only,Returning,2023-08-29
C11904,Garrett Riley,Male,Southeast,New,2026-03-28
C11905,Kevin Hernandez,Male,Midwest,Loyalty,2024-12-18
C11906,Abigail Baird,Female,Southeast,New,2022-10-31
C11907,John Mack,Male,Midwest,Loyalty,2022-10-22
C11908,Joseph Mendoza,Male,West,Returning,2025-11-11
C11909,Roberto Chavez,Male,Southeast,Returning,2023-08-20
C11910,Justin Smith,Male,Northeast,Returning,2025-08-06
C11911,Tiffany Anderson,Female,Northeast,New,2023-11-08
C11912,Maria Davis,Female,Northeast,Returning,2024-08-03
C11913,Eric Warner,Male,Southeast,Returning,2026-02-06
C11914,Julie Johnson,Non-binary,Southeast,Returning,2024-06-28
C11915,Raymond Sawyer,Male,Midwest,New,2024-04-16
C11916,Richard Wood,Male,Northeast,Loyalty,2024-07-11
C11917,Mark Dalton,Male,Southeast,Returning,2022-12-15
C11918,Patricia Cook,Non-binary,West,New,2022-10-20
C11919,Ronald Nelson,Non-binary,West,Loyalty,2026-06-15
C11920,Joshua Norton,Male,West,Returning,2025-10-27
C11921,Angela Gilmore,Female,Southeast,New,2025-08-12
C11922,Amy Dougherty,Female,Southeast,Returning,2025-05-14
C11923,Stephen Rodriguez,Male,West,Returning,2024-02-18
C11924,Christine Diaz,Non-binary,West,Returning,2023-05-16
C11925,Justin Jones,Male,Southeast,New,2025-07-04
C11926,Christine Zavala,Female,West,New,2023-08-17
C11927,Ashley Mendoza,Female,Midwest,Returning,2026-06-05
C11928,Lauren Haley,Female,Northeast,Returning,2023-07-06
C11929,Patrick Perez,Male,Northeast,Returning,2024-01-30
C11930,Debra Frazier,Female,Online-only,Returning,2023-10-12
C11931,Arthur Reed,Male,Online-only,Returning,2024-08-12
C11932,Kelsey Martinez,Female,Northeast,Returning,2025-07-05
C11933,Michael Patel,Male,West,Loyalty,2023-11-03
C11934,Christine Marsh,Non-binary,West,New,2026-06-14
C11935,Rhonda Everett,Female,West,New,2022-12-07
C11936,Steven Ellis,Male,West,New,2022-12-29
C11937,Steven Roberts,Male,Online-only,New,2026-06-30
C11938,Brian Hill,Male,West,Returning,2025-06-16
C11939,Kathleen Golden,Female,Southeast,Loyalty,2024-10-02
C11940,Lori Carter,Female,West,Returning,2026-07-19
C11941,Kimberly Anderson,Female,Online-only,New,2024-01-22
C11942,Jill Newman,Female,Northeast,New,2023-11-02
C11943,Arthur Wiggins,Male,West,New,2023-08-08
C11944,Travis Newman,Male,Northeast,Returning,2024-04-26
C11945,Grant Lucas,Male,Northeast,Returning,2023-12-23
C11946,Kevin Terry,Male,West,New,2026-01-14
C11947,Jill Torres,Female,Northeast,Returning,2023-03-14
C11948,Richard Jackson,Male,Northeast,Returning,2023-09-17
C11949,Kari Arellano,Female,Online-only,Returning,2025-09-30
C11950,Amber Gomez,Female,Northeast,Returning,2024-06-29
C11951,Christopher Glass,Male,Midwest,Returning,2025-07-08
C11952,Dustin Mcpherson,Male,Midwest,Returning,2026-01-10
C11953,Melissa Estrada,Female,Midwest,New,2023-04-15
C11954,David Williams,Male,Northeast,Returning,2023-12-09
C11955,Beth Green,Female,Southeast,Returning,2023-05-30
C11956,Kristina Johnson,Female,West,Loyalty,2023-12-09
C11957,Hailey Watson,Female,Southeast,Loyalty,2024-10-30
C11958,Carla Turner,Female,Northeast,Returning,2026-05-08
C11959,Jennifer Porter,Female,West,New,2023-04-03
C11960,Judith Flores,Female,Online-only,Returning,2022-09-09
C11961,Nancy Cantrell,Female,West,Loyalty,2023-12-30
C11962,Michele Wells,Female,Midwest,Loyalty,2023-10-31
C11963,Tony Hooper,Male,West,New,2024-12-18
C11964,Charles Cunningham,Male,Northeast,Loyalty,2026-04-19
C11965,Jeremy Norris,Male,Midwest,New,2025-08-06
C11966,Rachel Taylor,Non-binary,West,Returning,2024-11-15
C11967,Eric Morales,Male,Online-only,New,2026-01-12
C11968,Jill Davis,Female,Northeast,Loyalty,2022-11-22
C11969,Margaret Silva,Female,Southeast,New,2023-07-24
C11970,Shari Ramirez,Non-binary,Midwest,Returning,2022-10-05
C11971,Amanda Griffin,Non-binary,Northeast,Returning,2025-05-10
C11972,Anita Hunt,Female,Northeast,New,2023-06-13
C11973,Emily Jacobs,Female,Midwest,Loyalty,2026-06-11
C11974,Susan Ward,Female,Southeast,Returning,2023-04-07
C11975,Sarah Wood,Female,Northeast,New,2024-02-29
C11976,Dominique Bell,Female,West,New,2026-07-31
C11977,Nancy Miller,Non-binary,Northeast,Returning,2025-07-31
C11978,Jill Riddle,Female,Northeast,Returning,2025-11-19
C11979,Keith Shaffer,Non-binary,Southeast,Loyalty,2026-07-20
C11980,Jeff Mosley,Male,Southeast,Loyalty,2023-03-25
C11981,Kevin Miller,Male,Southeast,Loyalty,2023-07-03
C11982,Thomas Dillon,Non-binary,Midwest,Returning,2026-08-13
C11983,Austin Choi,Male,West,Returning,2025-09-10
C11984,Ann Ortiz,Female,Northeast,New,2026-04-30
C11985,Jason Peters,Male,Northeast,Returning,2025-07-05
C11986,Pedro Taylor,Male,Midwest,Loyalty,2023-06-01
C11987,Jane Spencer,Female,Northeast,Loyalty,2022-11-03
C11988,Margaret Davenport,Non-binary,Southeast,New,2023-11-20
C11989,Justin Ford,Male,Northeast,New,2022-10-12
C11990,April Baker,Female,West,Returning,2026-06-29
C11991,Sandra Kennedy,Female,Southeast,Loyalty,2025-04-14
C11992,Steven Butler,Male,West,New,2024-08-21
C11993,Melissa Sanchez,Female,Midwest,Returning,2023-02-24
C11994,Donald Gamble,Male,West,New,2022-12-09
C11995,Patrick Perkins,Male,West,Returning,2024-12-06
C11996,Sheena Burton,Female,West,Loyalty,2024-07-29
C11997,Melissa Wilson,Female,Southeast,Returning,2024-09-20
C11998,Kenneth Bruce,Male,Northeast,Returning,2023-04-28
C11999,Amy Flores,Female,West,Loyalty,2026-03-08
C12000,Derek Martin,Non-binary,Midwest,Returning,2023-10-06
C12001,Jason Barr,Male,Southeast,New,2024-02-04
C12002,Dylan Moreno,Male,West,Loyalty,2026-06-01
C12003,Jose Miranda,Male,Midwest,New,2023-05-28
C12004,Anna Goodwin,Female,Northeast,Returning,2024-11-04
C12005,Shane Serrano,Male,Midwest,Returning,2025-05-30
C12006,Eric Jennings,Male,Northeast,Returning,2025-06-03
C12007,Cody Carpenter,Non-binary,Northeast,Loyalty,2025-12-18
C12008,Adam Holmes,Male,Midwest,New,2024-02-29
C12009,John Peterson,Male,West,Returning,2026-04-24
C12010,Ashley Moore,Female,Southeast,Returning,2023-07-22
C12011,Chelsea Prince,Female,Southeast,New,2025-02-14
C12012,Ronald Fox,Male,Northeast,Returning,2024-10-18
C12013,Juan Avila,Male,Southeast,New,2023-02-16
C12014,Joe Jones,Male,Midwest,New,2025-12-11
C12015,Thomas Mendoza,Male,Northeast,Loyalty,2023-12-01
C12016,Jack Montoya,Male,Northeast,Returning,2026-03-25
C12017,Kyle Gallagher,Male,West,Returning,2024-01-15
C12018,Michelle Johnson,Female,Northeast,New,2025-12-05
C12019,Jeffrey Vincent,Non-binary,Northeast,New,2023-03-29
C12020,Darrell Martinez,Male,Midwest,New,2023-03-12
C12021,Angela Vazquez,Female,Northeast,Returning,2025-10-21
C12022,Billy Hampton,Male,West,Returning,2025-09-12
C12023,Brad Rodriguez,Non-binary,Online-only,Returning,2025-11-03
C12024,William Brown,Non-binary,Online-only,New,2023-02-23
C12025,Johnny Jones,Non-binary,Midwest,Loyalty,2025-05-04
C12026,Karen Patton,Non-binary,Midwest,Returning,2026-05-08
C12027,Christine Santana,Female,West,Returning,2023-05-30
C12028,Gregory Davis,Male,Southeast,Returning,2026-01-19
C12029,Tom Rush,Male,Online-only,Returning,2024-01-23
C12030,Christopher Mason,Male,Online-only,Loyalty,2025-08-01
C12031,David Hudson,Male,Online-only,New,2023-01-25
C12032,Kenneth Smith,Male,West,Returning,2023-07-16
C12033,Corey Campbell,Male,Midwest,Returning,2026-04-11
C12034,Kimberly Beltran,Female,Midwest,New,2023-01-25
C12035,Jason Gordon,Non-binary,West,Returning,2025-07-02
C12036,Jacob Lawrence,Male,Online-only,New,2024-06-05
C12037,Tina White,Female,Southeast,Loyalty,2024-02-03
C12038,Jamie Lewis,Female,Midwest,Returning,2023-08-01
C12039,Brian Rollins,Male,Online-only,Returning,2023-03-02
C12040,Ashley Taylor,Female,Online-only,Returning,2025-09-19
C12041,Michael Hawkins,Male,Online-only,Returning,2022-11-01
C12042,Erin Wilson,Female,West,Returning,2023-10-22
C12043,Lindsay Collins,Female,Online-only,New,2026-07-29
C12044,Jill Spencer,Female,Midwest,Returning,2023-11-01
C12045,Savannah Lopez,Female,West,Returning,2022-12-13
C12046,Maureen Alvarez,Non-binary,West,Loyalty,2025-05-21
C12047,Cassie Lutz,Female,West,Returning,2024-08-20
C12048,Ashley Kim,Female,Midwest,Loyalty,2025-04-21
C12049,Angela Thomas,Female,Online-only,New,2024-04-09
C12050,Leslie Garcia,Female,Midwest,New,2026-05-15
C12051,Vanessa Brown,Female,Northeast,Returning,2026-07-27
C12052,Gina Larson,Female,Midwest,Loyalty,2026-08-19
C12053,Bryan Massey,Male,Online-only,New,2025-07-27
C12054,Diana Reeves,Female,West,Returning,2024-12-30
C12055,Joshua Clarke,Non-binary,Online-only,Returning,2025-03-30
C12056,James Alvarez,Male,Southeast,Loyalty,2025-01-30
C12057,Richard Washington,Non-binary,West,New,2023-10-15
C12058,Patricia Rodriguez,Female,Southeast,Returning,2023-09-04
C12059,Tyler Fuller,Non-binary,Midwest,New,2023-03-18
C12060,Cory Brown,Non-binary,West,Returning,2022-12-11
C12061,Megan Stanton,Female,Midwest,Returning,2024-03-14
C12062,Meghan Hernandez,Female,Northeast,Loyalty,2025-02-27
C12063,Anne Jones,Female,Northeast,Loyalty,2025-09-04
C12064,Patricia Sparks,Female,Online-only,New,2023-06-24
C12065,Matthew Henry,Male,Southeast,Returning,2023-09-20
C12066,Greg Heath,Male,Northeast,New,2024-11-09
C12067,Tiffany Johnson,Female,Southeast,Loyalty,2024-05-23
C12068,Robin Reyes,Non-binary,Online-only,Returning,2023-12-06
C12069,James Stevens,Male,Midwest,Returning,2022-10-20
C12070,Kristin Dalton,Female,Northeast,New,2023-11-19
C12071,Michael Henry,Male,West,Returning,2023-03-18
C12072,Michelle Freeman,Female,Southeast,Returning,2023-02-09
C12073,Megan Keller,Female,Midwest,Returning,2025-05-30
C12074,Ashley Alvarez,Non-binary,West,Returning,2026-02-01
C12075,Katie Myers,Female,Midwest,Loyalty,2024-08-25
C12076,Tricia Jensen,Female,Northeast,New,2024-01-31
C12077,William Flores,Male,Southeast,Returning,2022-10-14
C12078,Amanda Hood,Female,Northeast,Returning,2024-01-25
C12079,Patrick Johnson,Male,West,New,2026-03-27
C12080,Matthew Davis,Non-binary,Southeast,Loyalty,2024-01-19
C12081,Hunter Bell,Male,Northeast,New,2025-04-25
C12082,Danielle Wong,Female,Midwest,Returning,2025-01-15
C12083,Susan Jones,Female,Northeast,Returning,2023-11-22
C12084,Gail Smith,Female,West,Loyalty,2023-12-23
C12085,Joel Boyer,Male,Southeast,Returning,2024-12-10
C12086,Steven Adams,Male,Midwest,New,2025-06-15
C12087,Leah Odom,Female,Southeast,Returning,2024-03-07
C12088,James Armstrong,Male,Online-only,Loyalty,2025-11-26
C12089,Brett Leonard,Male,Northeast,Returning,2024-01-06
C12090,Wesley Hubbard,Non-binary,Southeast,Returning,2024-01-11
C12091,Lucas Cox,Male,Online-only,Loyalty,2024-05-31
C12092,Tyler Boone,Non-binary,West,Loyalty,2025-10-26
C12093,Ryan Herrera,Male,Southeast,New,2023-10-27
C12094,Anthony Davies,Male,Online-only,New,2024-04-11
C12095,Jeremiah Newton,Non-binary,Northeast,New,2023-01-15
C12096,Megan Davis,Non-binary,West,Returning,2024-01-07
C12097,Andrea Solis,Female,Southeast,Returning,2024-07-27
C12098,Daniel Flynn,Male,Midwest,New,2025-04-11
C12099,Elizabeth Brock,Female,Northeast,New,2024-05-27
C12100,Joshua Gonzalez,Male,West,Loyalty,2024-04-12
C12101,Colleen Chavez,Non-binary,Southeast,Returning,2025-09-21
C12102,Henry Smith,Non-binary,Midwest,Loyalty,2025-06-25
C12103,Shari Ray,Female,Southeast,Returning,2023-07-10
C12104,Victor Harmon,Male,Southeast,Returning,2024-07-16
C12105,Teresa Patel,Female,Southeast,Returning,2025-02-16
C12106,Randy Hamilton,Male,Online-only,New,2024-12-07
C12107,Mark Boyd,Male,West,Returning,2024-02-16
C12108,Charles Hernandez,Male,Southeast,Loyalty,2025-05-30
C12109,Eric Graham,Male,West,Returning,2023-12-12
C12110,Maria Brown,Non-binary,Midwest,New,2023-06-27
C12111,Jennifer Colon,Female,Midwest,Loyalty,2025-04-03
C12112,Dawn Burke,Female,Northeast,Loyalty,2024-04-17
C12113,Brian Lee,Male,Northeast,Returning,2023-08-27
C12114,Samantha Marshall,Female,Southeast,Returning,2024-11-28
C12115,Ryan Lucas,Non-binary,West,New,2022-10-27
C12116,Christopher Taylor,Male,West,Returning,2023-09-15
C12117,Robert Hopkins,Male,Northeast,Loyalty,2023-05-17
C12118,Melissa Stuart,Non-binary,Southeast,Returning,2024-08-12
C12119,Alejandro Heath,Male,Southeast,Loyalty,2023-01-03
C12120,Kyle Camacho,Male,Southeast,Loyalty,2026-04-09
C12121,Jason Cox,Male,Northeast,Returning,2025-04-19
C12122,Ann Hahn,Female,Southeast,Returning,2025-07-26
C12123,Charles Rodriguez,Male,Northeast,Loyalty,2025-08-10
C12124,Timothy Boyd,Male,Online-only,New,2025-12-26
C12125,Tiffany Huynh,Female,Midwest,Returning,2023-09-05
C12126,Stacey Young,Female,West,Returning,2023-02-28
C12127,Renee Murphy,Female,Southeast,Returning,2025-01-03
C12128,Jean Goodman,Female,West,New,2023-08-13
C12129,Jenny Thomas,Female,Northeast,Returning,2023-05-16
C12130,Wayne Gonzales,Male,Southeast,New,2023-09-09
C12131,Leah Henry,Female,Southeast,Loyalty,2024-03-03
C12132,Tiffany Stewart,Female,Northeast,Returning,2024-05-13
C12133,Melanie Richmond,Female,Midwest,Loyalty,2026-03-09
C12134,Timothy Cox,Male,West,Returning,2025-07-13
C12135,Roberto Smith,Male,Midwest,Loyalty,2026-07-15
C12136,Lisa Skinner,Female,Southeast,Returning,2025-04-26
C12137,Teresa Vazquez,Female,Northeast,Returning,2025-10-28
C12138,David Tran,Male,Northeast,Returning,2023-11-28
C12139,Tina Cox,Female,West,Returning,2025-12-01
C12140,Bryan Camacho,Male,Northeast,New,2026-02-06
C12141,James Browning,Male,West,Loyalty,2024-03-29
C12142,Tiffany Scott,Non-binary,West,Loyalty,2023-01-12
C12143,Mackenzie Young,Non-binary,West,Returning,2023-07-07
C12144,Stefanie Moon,Female,Southeast,Loyalty,2025-03-12
C12145,Sherry Wang,Female,West,Loyalty,2024-04-18
C12146,Andrew Delacruz,Male,Southeast,Returning,2025-12-17
C12147,Todd Ruiz,Male,West,Loyalty,2024-04-27
C12148,Maureen Love,Non-binary,Midwest,Loyalty,2026-03-06
C12149,Robert Holloway,Male,West,New,2025-06-18
C12150,Katie Bell,Female,Southeast,Loyalty,2025-01-29
C12151,Robert Rojas,Male,West,Returning,2024-06-25
C12152,Alexander Williams,Male,Northeast,New,2025-03-27
C12153,Lorraine Gibbs,Female,Northeast,Loyalty,2023-03-20
C12154,James Fuller,Male,Northeast,New,2023-12-05
C12155,Christopher Moore,Non-binary,Midwest,Returning,2024-09-25
C12156,Tracy Rivas,Female,Northeast,Returning,2025-09-21
C12157,Sarah Jennings,Female,West,Loyalty,2025-11-03
C12158,Luis Mendoza,Non-binary,Northeast,Loyalty,2025-08-11
C12159,Dean Mcdaniel,Male,West,New,2025-12-23
C12160,Robert Gonzalez,Male,West,Loyalty,2024-04-30
C12161,Hunter Walter,Non-binary,Southeast,New,2026-06-13
C12162,Nicole Walker,Non-binary,West,Returning,2026-06-18
C12163,Sandra Holland,Non-binary,Midwest,New,2025-03-05
C12164,Rebecca Mccann,Non-binary,West,Returning,2023-06-19
C12165,Michael Jackson,Male,Online-only,New,2024-04-10
C12166,Roy Green,Non-binary,Northeast,Returning,2023-01-11
C12167,Jacob Valentine,Male,Online-only,Loyalty,2023-02-21
C12168,Nathan Graham,Male,Southeast,Returning,2026-05-08
C12169,Jesse Nunez,Male,West,New,2023-02-23
C12170,Michelle Lee,Female,Online-only,Returning,2026-02-12
C12171,Kimberly Roberts,Non-binary,Southeast,New,2024-08-24
C12172,Bianca Gates,Female,Northeast,New,2025-01-26
C12173,Zachary Campbell,Male,Midwest,Returning,2025-05-18
C12174,Jennifer Ortiz,Female,Midwest,New,2023-04-04
C12175,Donna Green,Female,Midwest,Returning,2025-02-20
C12176,Terry Wood,Male,Midwest,Returning,2025-05-29
C12177,Jimmy Smith,Male,Southeast,Returning,2023-03-16
C12178,Frank Steele,Male,Northeast,New,2025-06-01
C12179,Micheal Erickson,Male,Online-only,Returning,2025-08-12
C12180,Dawn Davis,Female,Online-only,Returning,2022-11-27
C12181,Faith Young,Female,Southeast,Returning,2026-04-21
C12182,Yesenia Crosby,Female,Northeast,Returning,2026-07-16
C12183,Carmen Goodman,Non-binary,Online-only,Returning,2022-11-08
C12184,David Harvey,Male,Northeast,Loyalty,2023-11-18
C12185,Jennifer Wood,Female,Northeast,Loyalty,2026-07-17
C12186,Justin Carpenter,Male,Northeast,Loyalty,2023-09-18
C12187,Jonathan Conrad,Male,Southeast,Returning,2026-03-07
C12188,David Stewart,Non-binary,Midwest,Loyalty,2024-10-16
C12189,Charles Wilson,Male,Southeast,Returning,2022-11-06
C12190,Carl Savage,Male,Online-only,Returning,2026-01-03
C12191,Paul Howe,Male,West,New,2023-10-21
C12192,Sherri Austin,Female,Midwest,New,2025-09-18
C12193,Dennis Edwards,Male,Northeast,Returning,2026-03-29
C12194,Emily Vang,Female,Midwest,New,2025-09-21
C12195,Christian Farrell,Male,Southeast,Returning,2025-04-19
C12196,Robert Brown,Male,Southeast,Returning,2023-04-07
C12197,Crystal Johnson,Female,West,Returning,2023-09-17
C12198,Michael Graham,Male,West,New,2026-08-25
C12199,Timothy Williams,Male,Midwest,New,2024-02-05
C12200,Michelle Washington,Female,West,Returning,2024-08-22
